module name	repository
repeat-string@1.6.1	https://github.com/jonschlinkert/repeat-string
require-directory@2.1.1	https://github.com/troygoode/node-require-directory
resolve@1.1.7	https://github.com/substack/node-resolve
resolve-cwd@2.0.0	https://github.com/sindresorhus/resolve-cwd
resolve-from@3.0.0	https://github.com/sindresorhus/resolve-from
resolve-url@0.2.1	https://github.com/lydell/resolve-url
ret@0.1.15	https://github.com/fent/ret.js
safe-buffer@5.1.2	https://github.com/feross/safe-buffer
safer-buffer@2.1.2	https://github.com/ChALkeR/safer-buffer
safe-regex@1.1.0	https://github.com/substack/safe-regex
set-value@0.4.3	https://github.com/jonschlinkert/set-value
set-value@2.0.0	https://github.com/jonschlinkert/set-value
shebang-command@1.2.0	https://github.com/kevva/shebang-command
shebang-regex@1.0.0	https://github.com/sindresorhus/shebang-regex
slash@1.0.0	https://github.com/sindresorhus/slash
snapdragon@0.8.2	https://github.com/jonschlinkert/snapdragon
snapdragon-node@2.1.1	https://github.com/jonschlinkert/snapdragon-node
snapdragon-util@3.0.1	https://github.com/jonschlinkert/snapdragon-util
socket.io@2.2.0	https://github.com/socketio/socket.io
socket.io-adapter@1.1.1	https://github.com/socketio/socket.io-adapter
socket.io-client@2.2.0	https://github.com/Automattic/socket.io-client
socket.io-parser@3.3.0	https://github.com/Automattic/socket.io-parser
source-map-resolve@0.5.2	https://github.com/lydell/source-map-resolve
source-map-support@0.4.18	https://github.com/evanw/node-source-map-support
source-map-url@0.4.0	https://github.com/lydell/source-map-url
spdx-expression-parse@3.0.0	https://github.com/jslicense/spdx-expression-parse.js
split-string@3.1.0	https://github.com/jonschlinkert/split-string
sshpk@1.16.1	https://github.com/joyent/node-sshpk
static-extend@0.1.2	https://github.com/jonschlinkert/static-extend
statuses@1.4.0	https://github.com/jshttp/statuses
statuses@1.5.0	https://github.com/jshttp/statuses
string_decoder@0.10.31	https://github.com/rvagg/string_decoder
string_decoder@1.1.1	https://github.com/nodejs/string_decoder
string-width@1.0.2	https://github.com/sindresorhus/string-width
string-width@2.1.1	https://github.com/sindresorhus/string-width
strip-ansi@3.0.1	https://github.com/chalk/strip-ansi
strip-ansi@4.0.0	https://github.com/chalk/strip-ansi
strip-bom@3.0.0	https://github.com/sindresorhus/strip-bom
strip-eof@1.0.0	https://github.com/sindresorhus/strip-eof
supports-color@2.0.0	https://github.com/chalk/supports-color
supports-color@5.5.0	https://github.com/chalk/supports-color
to-array@0.1.4	https://github.com/Raynos/to-array
to-fast-properties@1.0.3	https://github.com/sindresorhus/to-fast-properties
to-object-path@0.3.0	https://github.com/jonschlinkert/to-object-path
to-regex@3.0.2	https://github.com/jonschlinkert/to-regex
to-regex-range@2.1.1	https://github.com/micromatch/to-regex-range
trim-right@1.0.1	https://github.com/sindresorhus/trim-right
ts-node@7.0.1	https://github.com/TypeStrong/ts-node
tsutils@2.29.0	https://github.com/ajafff/tsutils
type-check@0.3.2	https://github.com/gkz/type-check
typedarray@0.0.6	https://github.com/substack/typedarray
ultron@1.1.1	https://github.com/unshiftio/ultron
union-value@1.0.0	https://github.com/jonschlinkert/union-value
universalify@0.1.2	https://github.com/RyanZim/universalify
unpipe@1.0.0	https://github.com/stream-utils/unpipe
unset-value@1.0.0	https://github.com/jonschlinkert/unset-value
upath@1.1.0	https://github.com/anodynos/upath
urix@0.1.0	https://github.com/lydell/urix
use@3.1.1	https://github.com/jonschlinkert/use
util-deprecate@1.0.2	https://github.com/TooTallNate/util-deprecate
utils-merge@1.0.1	https://github.com/jaredhanson/utils-merge
vary@1.1.2	https://github.com/jshttp/vary
verror@1.10.0	https://github.com/davepacheco/node-verror
wordwrap@0.0.3	https://github.com/substack/node-wordwrap
wrap-ansi@2.1.0	https://github.com/chalk/wrap-ansi
ws@3.3.3	https://github.com/websockets/ws
ws@6.1.4	https://github.com/websockets/ws
xmlhttprequest-ssl@1.5.5	https://github.com/mjwwit/node-XMLHttpRequest
xtend@4.0.1	https://github.com/Raynos/xtend
yeast@0.1.2	https://github.com/unshiftio/yeast
yn@2.0.0	https://github.com/sindresorhus/yn
@webassemblyjs/ast@1.8.5	https://github.com/xtuc/webassemblyjs
@webassemblyjs/floating-point-hex-parser@1.8.5	https://github.com/xtuc/webassemblyjs
@webassemblyjs/helper-api-error@1.8.5	(‹ó”’)
@webassemblyjs/helper-buffer@1.8.5	https://github.com/xtuc/webassemblyjs
@webassemblyjs/helper-code-frame@1.8.5	https://github.com/xtuc/webassemblyjs
@webassemblyjs/helper-module-context@1.8.5	https://github.com/xtuc/webassemblyjs
@webassemblyjs/helper-wasm-bytecode@1.8.5	https://github.com/xtuc/webassemblyjs
@webassemblyjs/helper-wasm-section@1.8.5	https://github.com/xtuc/webassemblyjs
@webassemblyjs/ieee754@1.8.5	(‹ó”’)
@webassemblyjs/leb128@1.8.5	(‹ó”’)
@webassemblyjs/utf8@1.8.5	https://github.com/xtuc/webassemblyjs
@webassemblyjs/wasm-edit@1.8.5	https://github.com/xtuc/webassemblyjs
@webassemblyjs/wasm-gen@1.8.5	https://github.com/xtuc/webassemblyjs
@webassemblyjs/wasm-opt@1.8.5	https://github.com/xtuc/webassemblyjs
@webassemblyjs/wasm-parser@1.8.5	https://github.com/xtuc/webassemblyjs
@webassemblyjs/wast-parser@1.8.5	https://github.com/xtuc/webassemblyjs
@webassemblyjs/wast-printer@1.8.5	https://github.com/xtuc/webassemblyjs
ajv-errors@1.0.1	https://github.com/epoberezkin/ajv-errors
ajv@6.10.0	https://github.com/epoberezkin/ajv
ansi-regex@4.1.0	https://github.com/chalk/ansi-regex
asn1.js@4.10.1	https://github.com/indutny/asn1.js
async@2.6.2	https://github.com/caolan/async
base64-js@1.3.0	https://github.com/beatgammit/base64-js
bluebird@3.5.3	https://github.com/petkaantonov/bluebird
bn.js@4.11.8	https://github.com/indutny/bn.js
brorand@1.1.0	https://github.com/indutny/brorand
browserify-aes@1.2.0	https://github.com/crypto-browserify/browserify-aes
browserify-cipher@1.0.1	https://github.com/crypto-browserify/browserify-cipher
browserify-des@1.0.2	https://github.com/crypto-browserify/browserify-des
browserify-rsa@4.0.1	https://github.com/crypto-browserify/browserify-rsa
browserify-zlib@0.2.0	https://github.com/devongovett/browserify-zlib
buffer-xor@1.0.3	https://github.com/crypto-browserify/buffer-xor
buffer@4.9.1	https://github.com/feross/buffer
builtin-status-codes@3.0.0	https://github.com/bendrucker/builtin-status-codes
cipher-base@1.0.4	https://github.com/crypto-browserify/cipher-base
commondir@1.0.1	https://github.com/substack/node-commondir
console-browserify@1.1.0	https://github.com/Raynos/console-browserify
constants-browserify@1.0.0	https://github.com/juliangruber/constants-browserify
core-js@2.6.5	https://github.com/zloirock/core-js
cors@2.8.5	https://github.com/expressjs/cors
create-ecdh@4.0.3	https://github.com/crypto-browserify/createECDH
create-hash@1.2.0	https://github.com/crypto-browserify/createHash
create-hmac@1.1.7	https://github.com/crypto-browserify/createHmac
cross-spawn@6.0.5	https://github.com/moxystudio/node-cross-spawn
crypto-browserify@3.12.0	https://github.com/crypto-browserify/crypto-browserify
date-now@0.1.4	https://github.com/Colingo/date-now
debug@3.2.6	https://github.com/visionmedia/debug
des.js@1.0.0	https://github.com/indutny/des.js
diffie-hellman@5.0.3	https://github.com/crypto-browserify/diffie-hellman
domain-browser@1.2.0	https://github.com/bevry/domain-browser
duplexify@3.7.1	https://github.com/mafintosh/duplexify
emoji-regex@7.0.3	https://github.com/mathiasbynens/emoji-regex
end-of-stream@1.4.1	https://github.com/mafintosh/end-of-stream
events@3.0.0	https://github.com/Gozala/events
evp_bytestokey@1.0.3	https://github.com/crypto-browserify/EVP_BytesToKey
execa@1.0.0	https://github.com/sindresorhus/execa
find-cache-dir@2.1.0	https://github.com/avajs/find-cache-dir
find-up@3.0.0	https://github.com/sindresorhus/find-up
flush-write-stream@1.1.1	https://github.com/mafintosh/flush-write-stream
from2@2.3.0	https://github.com/hughsk/from2
get-stream@4.1.0	https://github.com/sindresorhus/get-stream
hash-base@3.0.4	https://github.com/crypto-browserify/hash-base
hash.js@1.1.7	https://github.com/indutny/hash.js
hmac-drbg@1.0.1	https://github.com/indutny/hmac-drbg
https-browserify@1.0.0	https://github.com/substack/https-browserify
iferr@0.1.5	https://github.com/shesek/iferr
import-local@2.0.0	https://github.com/sindresorhus/import-local
invert-kv@2.0.0	https://github.com/sindresorhus/invert-kv
json-parse-better-errors@1.0.2	https://github.com/zkat/json-parse-better-errors
lcid@2.0.0	https://github.com/sindresorhus/lcid
loader-runner@2.4.0	https://github.com/webpack/loader-runner
locate-path@3.0.0	https://github.com/sindresorhus/locate-path
make-dir@2.1.0	https://github.com/sindresorhus/make-dir
mamacro@0.0.3	(‹ó”’)
map-age-cleaner@0.1.3	https://github.com/SamVerschueren/map-age-cleaner
md5.js@1.3.5	https://github.com/crypto-browserify/md5.js
mem@4.3.0	https://github.com/sindresorhus/mem
miller-rabin@4.0.1	https://github.com/indutny/miller-rabin
mime-db@1.38.0	https://github.com/jshttp/mime-db
mime-types@2.1.22	https://github.com/jshttp/mime-types
mimic-fn@2.1.0	https://github.com/sindresorhus/mimic-fn
minimalistic-crypto-utils@1.0.1	https://github.com/indutny/minimalistic-crypto-utils
nice-try@1.0.5	https://github.com/electerious/nice-try
normalize-path@3.0.0	https://github.com/jonschlinkert/normalize-path
os-browserify@0.3.0	https://github.com/CoderPuppy/os-browserify
os-locale@3.1.0	https://github.com/sindresorhus/os-locale
p-defer@1.0.0	https://github.com/sindresorhus/p-defer
p-limit@2.2.0	https://github.com/sindresorhus/p-limit
p-locate@3.0.0	https://github.com/sindresorhus/p-locate
p-try@2.2.0	https://github.com/sindresorhus/p-try
parallel-transform@1.1.0	https://github.com/mafintosh/parallel-transform
pbkdf2@3.0.17	https://github.com/crypto-browserify/pbkdf2
pify@4.0.1	https://github.com/sindresorhus/pify
pkg-dir@3.0.0	https://github.com/sindresorhus/pkg-dir
process@0.11.10	https://github.com/shtylman/node-process
public-encrypt@4.0.3	https://github.com/crypto-browserify/publicEncrypt
pump@2.0.1	https://github.com/mafintosh/pump
pump@3.0.0	https://github.com/mafintosh/pump
pumpify@1.5.1	https://github.com/mafintosh/pumpify
punycode@1.3.2	https://github.com/bestiejs/punycode.js
querystring-es3@0.2.1	https://github.com/mike-spainhower/querystring
querystring@0.2.0	https://github.com/Gozala/querystring
randombytes@2.1.0	https://github.com/crypto-browserify/randombytes
randomfill@1.0.4	https://github.com/crypto-browserify/randomfill
ripemd160@2.0.2	https://github.com/crypto-browserify/ripemd160
schema-utils@1.0.0	https://github.com/webpack-contrib/schema-utils
setimmediate@1.0.5	https://github.com/YuzuJS/setImmediate
source-list-map@2.0.1	https://github.com/webpack/source-list-map
stream-browserify@2.0.2	https://github.com/browserify/stream-browserify
stream-each@1.2.3	https://github.com/mafintosh/stream-each
stream-http@2.8.3	https://github.com/jhiesey/stream-http
stream-shift@1.0.0	https://github.com/mafintosh/stream-shift
string-width@3.1.0	https://github.com/sindresorhus/string-width
strip-ansi@5.2.0	https://github.com/chalk/strip-ansi
through2@2.0.5	https://github.com/rvagg/through2
to-arraybuffer@1.0.1	https://github.com/jhiesey/to-arraybuffer
tty-browserify@0.0.0	https://github.com/substack/tty-browserify
upath@1.1.2	https://github.com/anodynos/upath
url@0.11.0	https://github.com/defunctzombie/node-url
util@0.10.3	https://github.com/defunctzombie/node-util
util@0.11.1	https://github.com/defunctzombie/node-util
watchpack@1.6.0	https://github.com/webpack/watchpack
webpack-sources@1.3.0	https://github.com/webpack/webpack-sources
ws@6.2.1	https://github.com/websockets/ws
yargs@12.0.5	https://github.com/yargs/yargs
@angular-devkit/architect@0.802.2	https://github.com/angular/angular-cli
@angular-devkit/build-angular@0.802.2	https://github.com/angular/angular-cli
@angular-devkit/build-optimizer@0.802.2	https://github.com/angular/angular-cli
@angular-devkit/build-webpack@0.802.2	https://github.com/angular/angular-cli
@angular-devkit/core@8.0.0	https://github.com/angular/angular-cli
@angular-devkit/core@8.2.1	https://github.com/angular/angular-cli
@angular-devkit/core@8.2.2	https://github.com/angular/angular-cli
@angular-devkit/schematics@8.0.0	https://github.com/angular/angular-cli
@angular-devkit/schematics@8.2.1	https://github.com/angular/angular-cli
@angular-devkit/schematics@8.2.2	https://github.com/angular/angular-cli
@angular/animations@8.2.2	https://github.com/angular/angular
@angular/cdk@8.1.3	https://github.com/angular/components
@angular/cli@8.2.2	https://github.com/angular/angular-cli
@angular/common@8.2.2	https://github.com/angular/angular
@angular/compiler-cli@8.2.2	https://github.com/angular/angular
@angular/compiler@8.2.2	https://github.com/angular/angular
@angular/core@8.2.2	https://github.com/angular/angular
@angular/forms@8.2.2	https://github.com/angular/angular
@angular/language-service@8.2.2	https://github.com/angular/angular
@angular/material@8.1.3	https://github.com/angular/components
@angular/platform-browser-dynamic@8.2.2	https://github.com/angular/angular
@angular/platform-browser@8.2.2	https://github.com/angular/angular
@angular/pwa@0.802.1	https://github.com/angular/angular-cli
@angular/router@8.2.2	https://github.com/angular/angular
@angular/service-worker@8.2.2	https://github.com/angular/angular
@babel/generator@7.3.4	https://github.com/babel/babel/tree/master/packages/babel-generator
@babel/helper-function-name@7.1.0	https://github.com/babel/babel/tree/master/packages/babel-helper-function-name
@babel/helper-get-function-arity@7.0.0	https://github.com/babel/babel/tree/master/packages/babel-helper-get-function-arity
@babel/helper-split-export-declaration@7.0.0	https://github.com/babel/babel/tree/master/packages/babel-helper-split-export-declaration
@babel/parser@7.3.4	https://github.com/babel/babel/tree/master/packages/babel-parser
@babel/runtime@7.0.0-rc.1	https://github.com/babel/babel/tree/master/packages/babel-runtime
@babel/template@7.2.2	https://github.com/babel/babel/tree/master/packages/babel-template
@babel/traverse@7.3.4	https://github.com/babel/babel/tree/master/packages/babel-traverse
@babel/types@7.3.4	https://github.com/babel/babel/tree/master/packages/babel-types
@compodoc/ngd-core@2.0.0	https://github.com/compodoc/ngd
@compodoc/ngd-transformer@2.0.0	https://github.com/compodoc/ngd
@dsherret/to-absolute-glob@2.0.2	https://github.com/jonschlinkert/to-absolute-glob
@mrmlnc/readdir-enhanced@2.2.1	https://github.com/bigstickcarpet/readdir-enhanced
@ngtools/webpack@8.2.2	https://github.com/angular/angular-cli
@nodelib/fs.stat@1.1.3	https://github.com/nodelib/nodelib/tree/master/packages/fs/fs.stat
@schematics/angular@8.0.0	https://github.com/angular/angular-cli
@schematics/angular@8.2.1	https://github.com/angular/angular-cli
@schematics/angular@8.2.2	https://github.com/angular/angular-cli
@schematics/update@0.802.2	https://github.com/angular/angular-cli
@types/glob@7.1.1	https://github.com/DefinitelyTyped/DefinitelyTyped
@types/jasmine@3.3.9	https://github.com/DefinitelyTyped/DefinitelyTyped
@types/jasminewd2@2.0.6	https://github.com/DefinitelyTyped/DefinitelyTyped
@types/minimatch@3.0.3	https://github.com/DefinitelyTyped/DefinitelyTyped
@types/node@8.9.5	https://github.com/DefinitelyTyped/DefinitelyTyped
@types/q@0.0.32	https://github.com/DefinitelyTyped/DefinitelyTyped
@types/selenium-webdriver@3.0.14	https://github.com/DefinitelyTyped/DefinitelyTyped
@types/source-list-map@0.1.2	https://github.com/DefinitelyTyped/DefinitelyTyped
@types/webpack-sources@0.1.5	https://github.com/DefinitelyTyped/DefinitelyTyped
accepts@1.3.7	https://github.com/jshttp/accepts
acorn-jsx@4.1.1	https://github.com/RReverser/acorn-jsx
acorn-walk@7.0.0	https://github.com/acornjs/acorn
acorn@6.2.1	https://github.com/acornjs/acorn
adm-zip@0.4.13	https://github.com/cthackers/adm-zip
agent-base@4.2.1	https://github.com/TooTallNate/node-agent-base
agentkeepalive@3.5.2	https://github.com/node-modules/agentkeepalive
ajv-keywords@3.4.1	https://github.com/epoberezkin/ajv-keywords
ajv@5.5.2	https://github.com/epoberezkin/ajv
ajv@6.10.2	https://github.com/epoberezkin/ajv
ajv@6.6.2	https://github.com/epoberezkin/ajv
ansi-colors@1.1.0	https://github.com/doowb/ansi-colors
ansi-colors@3.2.4	https://github.com/doowb/ansi-colors
ansi-colors@4.1.1	https://github.com/doowb/ansi-colors
ansi-escapes@1.4.0	https://github.com/sindresorhus/ansi-escapes
ansi-gray@0.1.1	https://github.com/jonschlinkert/ansi-gray
ansi-wrap@0.1.0	https://github.com/jonschlinkert/ansi-wrap
apache-crypt@1.2.1	https://github.com/http-auth/apache-crypt
apache-md5@1.1.2	https://github.com/http-auth/apache-md5
app-root-path@2.2.1	https://github.com/inxilpro/node-app-root-path
append-transform@1.0.0	https://github.com/istanbuljs/append-transform
array-differ@1.0.0	https://github.com/sindresorhus/array-differ
array-flatten@2.1.2	https://github.com/blakeembrey/array-flatten
array-from@2.1.1	https://github.com/studio-b12/array-from
array-union@1.0.2	https://github.com/sindresorhus/array-union
array-uniq@1.0.3	https://github.com/sindresorhus/array-uniq
asap@2.0.6	https://github.com/kriskowal/asap
assert@1.5.0	https://github.com/browserify/commonjs-assert
ast-transform@0.0.0	https://github.com/hughsk/ast-transform
ast-types@0.7.8	https://github.com/benjamn/ast-types
async@1.5.2	https://github.com/caolan/async
async@2.6.3	https://github.com/caolan/async
autoprefixer@9.6.1	https://github.com/postcss/autoprefixer
babel-polyfill@6.23.0	https://github.com/babel/babel/tree/master/packages/babel-polyfill
base64-js@0.0.8	https://github.com/beatgammit/base64-js
basic-auth@2.0.1	https://github.com/jshttp/basic-auth
batch@0.6.1	https://github.com/visionmedia/batch
bcryptjs@2.4.3	https://github.com/dcodeIO/bcrypt.js
binary-extensions@2.0.0	https://github.com/sindresorhus/binary-extensions
bit-twiddle@1.0.2	https://github.com/mikolalysenko/bit-twiddle
blocking-proxy@1.0.1	https://github.com/angular/jasminewd
bluebird@3.5.5	https://github.com/petkaantonov/bluebird
body-parser@1.19.0	https://github.com/expressjs/body-parser
bonjour@3.5.0	https://github.com/watson/bonjour
braces@3.0.2	https://github.com/micromatch/braces
brfs@1.6.1	https://github.com/substack/brfs
brfs@2.0.2	https://github.com/substack/brfs
brotli@1.3.2	https://github.com/devongovett/brotli.js
browserify-optional@1.0.1	https://github.com/devongovett/browserify-optional
browserslist@4.6.6	https://github.com/browserslist/browserslist
buffer-alloc-unsafe@1.1.0	https://github.com/LinusU/buffer-alloc-unsafe
buffer-alloc@1.2.0	https://github.com/LinusU/buffer-alloc
buffer-equal@0.0.1	https://github.com/substack/node-buffer-equal
buffer-fill@1.0.0	https://github.com/LinusU/buffer-fill
buffer-indexof@1.1.1	https://github.com/soldair/node-buffer-indexof
builtins@1.0.3	https://github.com/juliangruber/builtins
bytes@3.1.0	https://github.com/visionmedia/bytes.js
call-me-maybe@1.0.1	https://github.com/limulus/call-me-maybe
caller-callsite@2.0.0	https://github.com/sindresorhus/caller-callsite
caller-path@2.0.0	https://github.com/sindresorhus/caller-path
camelcase@5.3.1	https://github.com/sindresorhus/camelcase
canonical-path@1.0.0	https://github.com/petebacondarwin/node-canonical-path
chalk@2.4.1	https://github.com/chalk/chalk
chance@1.0.16	https://github.com/chancejs/chancejs
chardet@0.4.2	https://github.com/runk/node-chardet
chardet@0.7.0	https://github.com/runk/node-chardet
cheerio@1.0.0-rc.3	https://github.com/cheeriojs/cheerio
chokidar@2.1.6	https://github.com/paulmillr/chokidar
chrome-trace-event@1.0.2	github.com:samccone/chrome-trace-event
class-validator@0.9.1	https://github.com/pleerock/class-validator
clean-css@4.2.1	https://github.com/jakubpawlowicz/clean-css
cli-cursor@2.1.0	https://github.com/sindresorhus/cli-cursor
clone-deep@2.0.2	https://github.com/jonschlinkert/clone-deep
clone@1.0.4	https://github.com/pvorb/node-clone
clone@2.1.2	https://github.com/pvorb/node-clone
code-block-writer@7.3.1	https://github.com/dsherret/code-block-writer
codelyzer@5.1.0	https://github.com/mgechev/codelyzer
colors@1.0.3	https://github.com/Marak/colors.js
colors@1.1.2	https://github.com/Marak/colors.js
colors@1.3.3	https://github.com/Marak/colors.js
commander@2.20.0	https://github.com/tj/commander.js
compare-versions@3.4.0	https://github.com/omichelsen/compare-versions
compressible@2.0.17	https://github.com/jshttp/compressible
compression@1.7.4	https://github.com/expressjs/compression
connect-history-api-fallback@1.6.0	https://github.com/bripkens/connect-history-api-fallback
connect@3.6.6	https://github.com/senchalabs/connect
content-disposition@0.5.3	https://github.com/jshttp/content-disposition
cookie@0.4.0	https://github.com/jshttp/cookie
copy-webpack-plugin@5.0.4	https://github.com/webpack-contrib/copy-webpack-plugin
core-js@2.3.0	https://github.com/zloirock/core-js
core-js@3.1.4	https://github.com/zloirock/core-js
corser@2.0.1	https://github.com/agrueneberg/Corser
cosmiconfig@5.2.1	https://github.com/davidtheclark/cosmiconfig
crypto-js@3.1.9-1	https://github.com/brix/crypto-js
css-parse@1.7.0	https://github.com/visionmedia/css-parse
css-selector-tokenizer@0.7.1	https://github.com/css-modules/css-selector-tokenizer
cssauron@1.4.0	https://github.com/chrisdickinson/cssauron
cssesc@0.1.0	https://github.com/mathiasbynens/cssesc
custom-event@1.0.1	https://github.com/webmodules/custom-event
date-format@2.1.0	https://github.com/nomiddlename/date-format
debuglog@1.0.1	https://github.com/sam-github/node-debuglog
deep-equal@1.0.1	https://github.com/substack/node-deep-equal
default-require-extensions@2.0.0	https://github.com/avajs/default-require-extensions
del@2.2.2	https://github.com/sindresorhus/del
del@4.1.1	https://github.com/sindresorhus/del
dependency-graph@0.7.2	https://github.com/jriecken/dependency-graph
dfa@1.2.0	https://github.com/devongovett/dfa
di@0.0.1	https://github.com/vojtajina/node-di
dir-glob@2.0.0	https://github.com/kevva/dir-glob
dns-equal@1.0.0	https://github.com/watson/dns-equal
dns-packet@1.3.1	https://github.com/mafintosh/dns-packet
dns-txt@2.0.2	https://github.com/watson/dns-txt
dom-serialize@2.2.1	https://github.com/webmodules/dom-serialize
dom-serializer@0.1.1	https://github.com/cheeriojs/dom-renderer
dot@1.1.2	https://github.com/olado/doT
duplexer@0.1.1	https://github.com/Raynos/duplexer
ecstatic@3.3.2	https://github.com/jfhbrook/node-ecstatic
elliptic@6.5.0	https://github.com/indutny/elliptic
encoding@0.1.12	https://github.com/andris9/encoding
engine.io-client@3.2.1	https://github.com/socketio/engine.io-client
engine.io@3.2.1	https://github.com/socketio/engine.io
ent@2.2.0	https://github.com/substack/node-ent
err-code@1.1.2	https://github.com/IndigoUnited/js-err-code
es6-map@0.1.5	https://github.com/medikoo/es6-map
es6-promise@3.0.2	https://github.com/jakearchibald/ES6-Promises
es6-promise@4.2.5	https://github.com/stefanpenner/es6-promise
es6-promisify@5.0.0	https://github.com/digitaldesignlabs/es6-promisify
es6-set@0.1.5	https://github.com/medikoo/es6-set
event-stream@3.3.4	https://github.com/dominictarr/event-stream
eventemitter3@2.0.3	https://github.com/primus/eventemitter3
eventemitter3@3.1.0	https://github.com/primus/eventemitter3
eventsource@1.0.7	https://github.com/EventSource/eventsource
express@4.17.1	https://github.com/expressjs/express
external-editor@2.2.0	https://github.com/mrkmg/node-external-editor
external-editor@3.1.0	https://github.com/mrkmg/node-external-editor
falafel@2.1.0	https://github.com/substack/node-falafel
fancy-log@1.3.3	https://github.com/gulpjs/fancy-log
fast-deep-equal@1.1.0	https://github.com/epoberezkin/fast-deep-equal
fast-glob@2.2.7	https://github.com/mrmlnc/fast-glob
fastparse@1.1.2	https://github.com/webpack/fastparse
faye-websocket@0.10.0	https://github.com/faye/faye-websocket-node
file-loader@4.1.0	https://github.com/webpack-contrib/file-loader
fill-range@7.0.1	https://github.com/jonschlinkert/fill-range
finalhandler@1.1.0	https://github.com/pillarjs/finalhandler
finalhandler@1.1.2	https://github.com/pillarjs/finalhandler
findit2@2.2.3	https://github.com/andrewrk/node-findit
follow-redirects@1.5.9	https://github.com/olalonde/follow-redirects
fontkit@1.8.0	(‹ó”’)
for-in@0.1.8	https://github.com/jonschlinkert/for-in
for-own@1.0.0	https://github.com/jonschlinkert/for-own
foreach@2.0.5	https://github.com/manuelstofer/foreach
from@0.1.7	https://github.com/dominictarr/from
fs-access@1.0.1	https://github.com/sindresorhus/fs-access
fs-extra@4.0.3	https://github.com/jprichardson/node-fs-extra
fs-extra@6.0.1	https://github.com/jprichardson/node-fs-extra
fs-extra@8.1.0	https://github.com/jprichardson/node-fs-extra
genfun@5.0.0	https://github.com/zkat/genfun
globals@11.11.0	https://github.com/sindresorhus/globals
globby@5.0.0	https://github.com/sindresorhus/globby
globby@6.1.0	https://github.com/sindresorhus/globby
globby@7.1.1	https://github.com/sindresorhus/globby
globby@8.0.2	https://github.com/sindresorhus/globby
hammerjs@2.0.8	https://github.com/hammerjs/hammer.js
handle-thing@2.0.0	https://github.com/indutny/handle-thing
handlebars@4.1.0	https://github.com/wycats/handlebars.js
he@1.2.0	https://github.com/mathiasbynens/he
hpack.js@2.1.6	https://github.com/indutny/hpack.js
html-entities@1.2.1	https://github.com/mdevils/node-html-entities
htmlparser2@3.10.1	https://github.com/fb55/htmlparser2
http-auth@3.1.3	https://github.com/http-auth/http-auth
http-deceiver@1.2.7	https://github.com/indutny/http-deceiver
http-errors@1.7.2	https://github.com/jshttp/http-errors
http-errors@1.7.3	https://github.com/jshttp/http-errors
http-parser-js@0.4.13	https://github.com/creationix/http-parser-js
http-proxy-agent@2.1.0	https://github.com/TooTallNate/node-http-proxy-agent
http-proxy-middleware@0.19.1	https://github.com/chimurai/http-proxy-middleware
http-proxy@1.17.0	https://github.com/nodejitsu/node-http-proxy
http-server@0.11.1	https://github.com/indexzero/http-server
https-proxy-agent@2.2.1	https://github.com/TooTallNate/node-https-proxy-agent
humanize-ms@1.2.1	https://github.com/node-modules/humanize-ms
iconv-lite@0.5.0	https://github.com/ashtuchkin/iconv-lite
ignore@3.3.10	https://github.com/kaelzhang/node-ignore
image-size@0.5.5	https://github.com/image-size/image-size
immediate@3.0.6	https://github.com/calvinmetcalf/immediate
import-cwd@2.1.0	https://github.com/sindresorhus/import-cwd
import-fresh@2.0.0	https://github.com/sindresorhus/import-fresh
import-from@2.1.0	https://github.com/sindresorhus/import-from
inquirer@3.0.6	https://github.com/SBoudrias/Inquirer.js
inquirer@6.5.0	https://github.com/SBoudrias/Inquirer.js
internal-ip@4.3.0	https://github.com/sindresorhus/internal-ip
inversify@4.13.0	https://github.com/inversify/InversifyJS
ip-regex@2.1.0	https://github.com/sindresorhus/ip-regex
ip@1.1.5	https://github.com/indutny/node-ip
ipaddr.js@1.9.0	https://github.com/whitequark/ipaddr.js
is-absolute-url@3.0.1	https://github.com/sindresorhus/is-absolute-url
is-absolute@1.0.0	https://github.com/jonschlinkert/is-absolute
is-binary-path@2.1.0	https://github.com/sindresorhus/is-binary-path
is-directory@0.3.1	https://github.com/jonschlinkert/is-directory
is-glob@4.0.1	https://github.com/micromatch/is-glob
is-negated-glob@1.0.0	https://github.com/jonschlinkert/is-negated-glob
is-number@7.0.0	https://github.com/jonschlinkert/is-number
is-path-cwd@1.0.0	https://github.com/sindresorhus/is-path-cwd
is-path-cwd@2.2.0	https://github.com/sindresorhus/is-path-cwd
is-path-in-cwd@1.0.1	https://github.com/sindresorhus/is-path-in-cwd
is-path-in-cwd@2.1.0	https://github.com/sindresorhus/is-path-in-cwd
is-path-inside@2.1.0	https://github.com/sindresorhus/is-path-inside
is-plain-obj@1.1.0	https://github.com/sindresorhus/is-plain-obj
is-relative@1.0.0	https://github.com/jonschlinkert/is-relative
is-unc-path@1.0.0	https://github.com/jonschlinkert/is-unc-path
isbinaryfile@3.0.3	https://github.com/gjtorikian/isBinaryFile
ismobilejs@0.5.2	https://github.com/kaimallea/isMobile
istanbul-instrumenter-loader@3.0.1	https://github.com/webpack-contrib/istanbul-instrumenter-loader
jasmine-core@2.8.0	https://github.com/jasmine/jasmine
jasmine-core@3.4.0	https://github.com/jasmine/jasmine
jasmine@2.8.0	https://github.com/jasmine/jasmine-npm
